time_iso8601,stars_cumulative
2025-02-24 00:00:00+00:00,1181
2025-02-25 00:00:00+00:00,1183
2025-02-26 00:00:00+00:00,1184
2025-02-27 00:00:00+00:00,1187
2025-02-28 00:00:00+00:00,1189
2025-03-01 00:00:00+00:00,1190
2025-03-04 00:00:00+00:00,1192
2025-03-05 00:00:00+00:00,1194
2025-03-06 00:00:00+00:00,1200
2025-03-07 00:00:00+00:00,1201
2025-03-09 00:00:00+00:00,1202
2025-03-10 00:00:00+00:00,1207
2025-03-11 00:00:00+00:00,1210
2025-03-12 00:00:00+00:00,1211
2025-03-13 00:00:00+00:00,1214
2025-03-14 00:00:00+00:00,1215
2025-03-16 00:00:00+00:00,1216
2025-03-17 00:00:00+00:00,1217
2025-03-19 00:00:00+00:00,1219
2025-03-20 00:00:00+00:00,1221
2025-03-21 00:00:00+00:00,1222
2025-03-22 00:00:00+00:00,1223
2025-03-23 00:00:00+00:00,1225
2025-03-24 00:00:00+00:00,1226
2025-03-25 00:00:00+00:00,1227
2025-03-27 00:00:00+00:00,1228
2025-03-28 00:00:00+00:00,1231
2025-03-29 00:00:00+00:00,1233
2025-03-30 00:00:00+00:00,1236
2025-03-31 00:00:00+00:00,1237
2025-04-01 00:00:00+00:00,1238
2025-04-02 00:00:00+00:00,1242
2025-04-04 00:00:00+00:00,1243
2025-04-06 00:00:00+00:00,1244
2025-04-08 00:00:00+00:00,1246
2025-04-09 00:00:00+00:00,1247
2025-04-10 00:00:00+00:00,1250
2025-04-11 00:00:00+00:00,1252
2025-04-12 00:00:00+00:00,1253
2025-04-14 00:00:00+00:00,1254
2025-04-15 00:00:00+00:00,1258
2025-04-16 00:00:00+00:00,1260
2025-04-18 00:00:00+00:00,1264
2025-04-19 00:00:00+00:00,1266
2025-04-21 00:00:00+00:00,1267
2025-04-22 00:00:00+00:00,1268
2025-04-23 00:00:00+00:00,1269
2025-04-24 00:00:00+00:00,1272
2025-04-26 00:00:00+00:00,1273
2025-04-28 00:00:00+00:00,1274
2025-04-30 00:00:00+00:00,1275
2025-05-01 00:00:00+00:00,1276
2025-05-02 00:00:00+00:00,1278
2025-05-03 00:00:00+00:00,1279
2025-05-07 00:00:00+00:00,1283
2025-05-08 00:00:00+00:00,1286
2025-05-09 00:00:00+00:00,1289
2025-05-10 00:00:00+00:00,1290
2025-05-11 00:00:00+00:00,1292
2025-05-12 00:00:00+00:00,1295
2025-05-13 00:00:00+00:00,1303
2025-05-14 00:00:00+00:00,1310
2025-05-15 00:00:00+00:00,1314
2025-05-16 00:00:00+00:00,1316
2025-05-17 00:00:00+00:00,1319
2025-05-20 00:00:00+00:00,1321
2025-05-21 00:00:00+00:00,1326
2025-05-22 00:00:00+00:00,1327
2025-05-23 00:00:00+00:00,1329
2025-05-25 00:00:00+00:00,1331
2025-05-27 00:00:00+00:00,1334
2025-05-28 00:00:00+00:00,1335
2025-05-29 00:00:00+00:00,1336
2025-06-01 00:00:00+00:00,1337
2025-06-02 00:00:00+00:00,1338
2025-06-03 00:00:00+00:00,1339
2025-06-04 00:00:00+00:00,1341
2025-06-05 00:00:00+00:00,1343
2025-06-06 00:00:00+00:00,1344
2025-06-08 00:00:00+00:00,1345
2025-06-09 00:00:00+00:00,1347
2025-06-11 00:00:00+00:00,1349
2025-06-12 00:00:00+00:00,1350
2025-06-13 00:00:00+00:00,1354
2025-06-15 00:00:00+00:00,1356
2025-06-16 00:00:00+00:00,1359
2025-06-17 00:00:00+00:00,1364
2025-06-18 00:00:00+00:00,1366
2025-06-19 00:00:00+00:00,1370
2025-06-20 00:00:00+00:00,1372
2025-06-21 00:00:00+00:00,1373
2025-06-22 00:00:00+00:00,1374
2025-06-23 00:00:00+00:00,1375
2025-06-24 00:00:00+00:00,1376
2025-06-25 00:00:00+00:00,1377
2025-06-26 00:00:00+00:00,1378
2025-06-27 00:00:00+00:00,1379
2025-06-28 00:00:00+00:00,1381
2025-06-30 00:00:00+00:00,1384
2025-07-03 00:00:00+00:00,1385
2025-07-04 00:00:00+00:00,1386
2025-07-05 00:00:00+00:00,1387
2025-07-07 00:00:00+00:00,1390
2025-07-08 00:00:00+00:00,1395
2025-07-09 00:00:00+00:00,1396
2025-07-11 00:00:00+00:00,1397
2025-07-13 00:00:00+00:00,1399
2025-07-14 00:00:00+00:00,1400
2025-07-16 00:00:00+00:00,1402
2025-07-19 00:00:00+00:00,1403
2025-07-20 00:00:00+00:00,1406
2025-07-22 00:00:00+00:00,1407
2025-07-23 00:00:00+00:00,1410
2025-07-24 00:00:00+00:00,1411
2025-07-25 00:00:00+00:00,1412
2025-07-28 00:00:00+00:00,1413
2025-07-29 00:00:00+00:00,1417
2025-07-31 00:00:00+00:00,1418
2025-08-03 00:00:00+00:00,1420
2025-08-04 00:00:00+00:00,1422
2025-08-05 00:00:00+00:00,1423
2025-08-06 00:00:00+00:00,1424
2025-08-08 00:00:00+00:00,1425
2025-08-09 00:00:00+00:00,1427
2025-08-10 00:00:00+00:00,1428
2025-08-11 00:00:00+00:00,1429
2025-08-12 00:00:00+00:00,1432
2025-08-14 00:00:00+00:00,1433
2025-08-16 00:00:00+00:00,1434
2025-08-17 00:00:00+00:00,1438
2025-08-18 00:00:00+00:00,1439
2025-08-20 00:00:00+00:00,1443
2025-08-21 00:00:00+00:00,1444
2025-08-22 00:00:00+00:00,1445
2025-08-23 00:00:00+00:00,1446
2025-08-24 00:00:00+00:00,1448
2025-08-26 00:00:00+00:00,1451
2025-08-31 00:00:00+00:00,1453
2025-09-03 00:00:00+00:00,1454
2025-09-04 00:00:00+00:00,1456
2025-09-05 00:00:00+00:00,1458
2025-09-06 00:00:00+00:00,1460
2025-09-07 00:00:00+00:00,1461
2025-09-08 00:00:00+00:00,1464
2025-09-09 00:00:00+00:00,1466
2025-09-10 00:00:00+00:00,1468
2025-09-11 00:00:00+00:00,1471
2025-09-12 00:00:00+00:00,1472
2025-09-13 00:00:00+00:00,1473
2025-09-14 00:00:00+00:00,1475
2025-09-15 00:00:00+00:00,1477
2025-09-16 00:00:00+00:00,1480
2025-09-17 00:00:00+00:00,1481
2025-09-19 00:00:00+00:00,1482
2025-09-21 00:00:00+00:00,1484
2025-09-23 00:00:00+00:00,1486
2025-09-24 00:00:00+00:00,1487
2025-09-25 00:00:00+00:00,1491
2025-09-29 00:00:00+00:00,1492
2025-09-30 00:00:00+00:00,1493
2025-10-02 00:00:00+00:00,1494
2025-10-05 00:00:00+00:00,1496
2025-10-06 00:00:00+00:00,1497
2025-10-07 00:00:00+00:00,1498
2025-10-08 00:00:00+00:00,1501
2025-10-09 00:00:00+00:00,1509
2025-10-10 00:00:00+00:00,1512
2025-10-11 00:00:00+00:00,1517
2025-10-12 00:00:00+00:00,1519
2025-10-13 00:00:00+00:00,1521
2025-10-14 00:00:00+00:00,1523
2025-10-15 00:00:00+00:00,1525
2025-10-16 00:00:00+00:00,1527
2025-10-17 00:00:00+00:00,1530
2025-10-18 00:00:00+00:00,1533
2025-10-19 00:00:00+00:00,1534
2025-10-20 00:00:00+00:00,1536
2025-10-21 00:00:00+00:00,1537
2025-10-23 00:00:00+00:00,1539
2025-10-25 00:00:00+00:00,1540
2025-10-27 00:00:00+00:00,1542
2025-10-29 00:00:00+00:00,1545
2025-10-30 00:00:00+00:00,1548
2025-11-02 00:00:00+00:00,1549
2025-11-04 00:00:00+00:00,1554
2025-11-05 00:00:00+00:00,1556
2025-11-06 00:00:00+00:00,1560
2025-11-07 00:00:00+00:00,1562
2025-11-09 00:00:00+00:00,1565
2025-11-10 00:00:00+00:00,1566
2025-11-11 00:00:00+00:00,1569
2025-11-14 00:00:00+00:00,1572
2025-11-15 00:00:00+00:00,1573
2025-11-16 00:00:00+00:00,1574
2025-11-17 00:00:00+00:00,1578
2025-11-18 00:00:00+00:00,1579
2025-11-19 00:00:00+00:00,1580
2025-11-20 00:00:00+00:00,1581
2025-11-21 00:00:00+00:00,1584
2025-11-23 00:00:00+00:00,1585
2025-11-24 00:00:00+00:00,1587
2025-11-26 00:00:00+00:00,1589
2025-11-27 00:00:00+00:00,1590
2025-11-28 00:00:00+00:00,1591
2025-11-29 00:00:00+00:00,1592
2025-11-30 00:00:00+00:00,1593
2025-12-01 00:00:00+00:00,1596
2025-12-02 00:00:00+00:00,1601
2025-12-03 00:00:00+00:00,1604
2025-12-05 00:00:00+00:00,1605
2025-12-06 00:00:00+00:00,1607
2025-12-08 00:00:00+00:00,1609
2025-12-09 00:00:00+00:00,1612
2025-12-10 00:00:00+00:00,1614
2025-12-12 00:00:00+00:00,1616
2025-12-13 00:00:00+00:00,1618
2025-12-14 00:00:00+00:00,1619
2025-12-16 00:00:00+00:00,1621
2025-12-17 00:00:00+00:00,1622
2025-12-18 00:00:00+00:00,1624
2025-12-19 00:00:00+00:00,1625
2025-12-20 00:00:00+00:00,1626
2025-12-21 00:00:00+00:00,1628
2025-12-22 00:00:00+00:00,1630
2025-12-23 00:00:00+00:00,1632
2025-12-24 00:00:00+00:00,1633
2025-12-25 00:00:00+00:00,1634
2025-12-26 00:00:00+00:00,1638
2025-12-27 00:00:00+00:00,1640
2025-12-28 00:00:00+00:00,1642
2025-12-29 00:00:00+00:00,1645
2025-12-30 00:00:00+00:00,1646
2025-12-31 00:00:00+00:00,1648
2026-01-01 00:00:00+00:00,1652
2026-01-02 00:00:00+00:00,1656
2026-01-03 00:00:00+00:00,1660
2026-01-04 00:00:00+00:00,1664
2026-01-05 00:00:00+00:00,1666
2026-01-06 00:00:00+00:00,1669
2026-01-07 00:00:00+00:00,1673
2026-01-08 00:00:00+00:00,1674
2026-01-09 00:00:00+00:00,1677
2026-01-11 00:00:00+00:00,1679
2026-01-12 00:00:00+00:00,1680
2026-01-13 00:00:00+00:00,1681
2026-01-14 00:00:00+00:00,1683
2026-01-15 00:00:00+00:00,1685
2026-01-17 00:00:00+00:00,1686
2026-01-18 00:00:00+00:00,1687
2026-01-19 00:00:00+00:00,1688
2026-01-20 00:00:00+00:00,1693
2026-01-21 00:00:00+00:00,1695
2026-01-22 00:00:00+00:00,1696
2026-01-23 00:00:00+00:00,1698
2026-01-24 00:00:00+00:00,1699
2026-01-25 00:00:00+00:00,1701
2026-01-26 00:00:00+00:00,1707
2026-01-27 00:00:00+00:00,1710
2026-01-28 00:00:00+00:00,1715
2026-01-29 00:00:00+00:00,1716
2026-01-30 00:00:00+00:00,1717
2026-01-31 00:00:00+00:00,1721
2026-02-01 00:00:00+00:00,1727
2026-02-02 00:00:00+00:00,1733
2026-02-03 00:00:00+00:00,1734
2026-02-04 00:00:00+00:00,1739
2026-02-05 00:00:00+00:00,1748
2026-02-06 00:00:00+00:00,1754
2026-02-07 00:00:00+00:00,1756
2026-02-08 00:00:00+00:00,1758
2026-02-09 00:00:00+00:00,1761
2026-02-10 00:00:00+00:00,1764
2026-02-11 00:00:00+00:00,1767
2026-02-12 00:00:00+00:00,1768
2026-02-13 00:00:00+00:00,1769
2026-02-14 00:00:00+00:00,1770
2026-02-15 00:00:00+00:00,1773
2026-02-16 00:00:00+00:00,1776
2026-02-17 00:00:00+00:00,1782
2026-02-18 00:00:00+00:00,1783
2026-02-19 00:00:00+00:00,1784
2026-02-20 00:00:00+00:00,1785
2026-02-23 00:00:00+00:00,1786
2026-02-24 00:00:00+00:00,1788
2026-02-25 00:00:00+00:00,1791
2026-02-26 00:00:00+00:00,1794
2026-02-27 00:00:00+00:00,1798
2026-02-28 00:00:00+00:00,1799
2026-03-02 00:00:00+00:00,1800
2026-03-04 00:00:00+00:00,1802
2026-03-05 00:00:00+00:00,1804
2026-03-06 00:00:00+00:00,1807
2026-03-08 00:00:00+00:00,1809
2026-03-09 00:00:00+00:00,1811
2026-03-10 00:00:00+00:00,1812
2026-03-11 00:00:00+00:00,1814
2026-03-12 00:00:00+00:00,1815
2026-03-13 00:00:00+00:00,1824
2026-03-14 00:00:00+00:00,1830
2026-03-15 00:00:00+00:00,1833
2026-03-16 00:00:00+00:00,1838
2026-03-17 00:00:00+00:00,1839
2026-03-20 00:00:00+00:00,1841
2026-03-21 00:00:00+00:00,1843
2026-03-22 00:00:00+00:00,1844
2026-03-23 00:00:00+00:00,1849
2026-03-24 00:00:00+00:00,1851
2026-03-25 00:00:00+00:00,1855
2026-03-26 00:00:00+00:00,1857
2026-03-27 00:00:00+00:00,1859
2026-03-28 00:00:00+00:00,1860
2026-03-29 00:00:00+00:00,1862
2026-03-30 00:00:00+00:00,1863
2026-03-31 00:00:00+00:00,1870
2026-04-01 00:00:00+00:00,1871
2026-04-03 00:00:00+00:00,1872
2026-04-05 00:00:00+00:00,1875
2026-04-06 00:00:00+00:00,1876
2026-04-08 00:00:00+00:00,1880
2026-04-09 00:00:00+00:00,1885
2026-04-10 00:00:00+00:00,1886
2026-04-11 00:00:00+00:00,1887
2026-04-12 00:00:00+00:00,1888
2026-04-13 00:00:00+00:00,1890
2026-04-14 00:00:00+00:00,1891
2026-04-16 00:00:00+00:00,1892
2026-04-17 00:00:00+00:00,1894
2026-04-21 00:00:00+00:00,1895
2026-04-22 00:00:00+00:00,1899
2026-04-23 00:00:00+00:00,1901
2026-04-24 00:00:00+00:00,1902
2026-04-25 00:00:00+00:00,1903
2026-04-26 00:00:00+00:00,1906
2026-04-27 00:00:00+00:00,1908
2026-04-29 00:00:00+00:00,1910
2026-05-01 00:00:00+00:00,1911
2026-05-02 00:00:00+00:00,1912
2026-05-03 00:00:00+00:00,1916
2026-05-04 00:00:00+00:00,1918
2026-05-05 00:00:00+00:00,1922
2026-05-06 00:00:00+00:00,1927
2026-05-07 00:00:00+00:00,1932
2026-05-08 00:00:00+00:00,1937
2026-05-09 00:00:00+00:00,1941
2026-05-10 00:00:00+00:00,1944
2026-05-11 00:00:00+00:00,1946
2026-05-12 00:00:00+00:00,1950
2026-05-13 00:00:00+00:00,1952
2026-05-14 00:00:00+00:00,1955
2026-05-15 00:00:00+00:00,1956
2026-05-16 00:00:00+00:00,1957
2026-05-18 00:00:00+00:00,1960
2026-05-19 00:00:00+00:00,1962
2026-05-20 00:00:00+00:00,1963
2026-05-21 00:00:00+00:00,1964
2026-05-22 00:00:00+00:00,1967
2026-05-23 00:00:00+00:00,1968
2026-05-25 00:00:00+00:00,1970
2026-05-26 00:00:00+00:00,1971
2026-05-27 00:00:00+00:00,1973
2026-05-28 00:00:00+00:00,1974
2026-05-29 00:00:00+00:00,1975
2026-05-30 00:00:00+00:00,1977
2026-05-31 00:00:00+00:00,1978
2026-06-01 00:00:00+00:00,1980
2026-06-02 00:00:00+00:00,1983
2026-06-03 00:00:00+00:00,1985
2026-06-04 00:00:00+00:00,1986
2026-06-05 00:00:00+00:00,1988
2026-06-06 00:00:00+00:00,1990
2026-06-07 00:00:00+00:00,1992
2026-06-08 00:00:00+00:00,1994
2026-06-09 00:00:00+00:00,1997
2026-06-10 00:00:00+00:00,2000
2026-06-11 00:00:00+00:00,2003
2026-06-12 00:00:00+00:00,2005
2026-06-14 00:00:00+00:00,2006
2026-06-15 00:00:00+00:00,2008
2026-06-16 00:00:00+00:00,2009
2026-06-17 00:00:00+00:00,2012
2026-06-18 00:00:00+00:00,2014
2026-06-20 00:00:00+00:00,2016
2026-06-21 00:00:00+00:00,2017
2026-06-22 00:00:00+00:00,2018
2026-06-23 00:00:00+00:00,2020
2026-06-24 00:00:00+00:00,2021
2026-06-25 00:00:00+00:00,2022
2026-06-26 00:00:00+00:00,2024
2026-06-27 00:00:00+00:00,2026
2026-06-28 00:00:00+00:00,2031
2026-06-29 00:00:00+00:00,2035
2026-06-30 00:00:00+00:00,2039
2026-07-01 00:00:00+00:00,2042
2026-07-02 00:00:00+00:00,2044
2026-07-03 00:00:00+00:00,2046
2026-07-04 00:00:00+00:00,2047
2026-07-05 00:00:00+00:00,2050
2026-07-06 00:00:00+00:00,2053
2026-07-07 00:00:00+00:00,2055
2026-07-08 00:00:00+00:00,2056
2026-07-09 00:00:00+00:00,2063
2026-07-10 00:00:00+00:00,2065
2026-07-11 00:00:00+00:00,2066
2026-07-12 00:00:00+00:00,2067
2026-07-14 00:00:00+00:00,2068
2026-07-15 00:00:00+00:00,2071
2026-07-16 00:00:00+00:00,2074
2026-07-17 00:00:00+00:00,2076
2026-07-18 00:00:00+00:00,2080
2026-07-19 00:00:00+00:00,2085
2026-07-20 00:00:00+00:00,2086
2026-07-21 00:00:00+00:00,2090
2026-07-22 00:00:00+00:00,2092
2026-07-23 00:00:00+00:00,2096
2026-07-24 00:00:00+00:00,2098
2026-07-25 00:00:00+00:00,2100
2026-07-26 00:00:00+00:00,2101
2026-07-27 00:00:00+00:00,2104
2026-07-30 00:00:00+00:00,2106
2026-07-31 00:00:00+00:00,2107
2026-08-01 00:00:00+00:00,2110
2026-08-02 00:00:00+00:00,2112
2026-08-03 00:00:00+00:00,2114
2026-08-04 00:00:00+00:00,2116
2026-08-05 00:00:00+00:00,2117
2026-08-06 00:00:00+00:00,2119
2026-08-07 00:00:00+00:00,2121
2026-08-08 00:00:00+00:00,2122
2026-08-09 00:00:00+00:00,2123
2026-08-10 00:00:00+00:00,2124
2026-08-11 00:00:00+00:00,2126
2026-08-12 00:00:00+00:00,2128
2026-08-13 00:00:00+00:00,2133
2026-08-14 00:00:00+00:00,2137
2026-08-15 00:00:00+00:00,2138
2026-08-17 00:00:00+00:00,2141
2026-08-18 00:00:00+00:00,2144
2026-08-19 00:00:00+00:00,2146
2026-08-20 00:00:00+00:00,2151
2026-08-21 00:00:00+00:00,2152
2026-08-22 00:00:00+00:00,2156
2026-08-23 00:00:00+00:00,2157
2026-08-24 00:00:00+00:00,2160
2026-08-25 00:00:00+00:00,2164
2026-08-26 00:00:00+00:00,2166
2026-08-27 00:00:00+00:00,2168
2026-08-28 00:00:00+00:00,2169
2026-08-29 00:00:00+00:00,2170
